district_code,tehsil_code,village_code,village_name,gram_panchayat_code,gram_panchayat_name
123,969,195591,Dhirajpur,47840,Lahunva Khurd
123,964,192076,Dhodhanapur,46971,Mahangupur Dhahar
123,970,195798,Dholapatti,47664,Rahila
123,965,193334,Dholipur,47029,Dholipur
123,968,194775,Dhudhuri,47961,Dhudhuri Taj
123,965,192741,Dhunsinghpur,47190,Bagai Kapoor
123,964,191959,Dhyani Pur,46957,Dhyani Pur
123,968,194983,Dighiya,269951,Dighiya
123,965,193207,Dighwaniya Kaji,47030,Dighwaniya Kaji
123,965,193227,Dighwaniya Majhauwa,47031,Dighwaniya Majhauwa
123,968,195042,Dih Kaithauli,48038,Dih Kaithauli
123,968,195014,Dihpur,48039,Dihpur
123,967,194319,Dihwavari,268961,Dihwabari
123,966,193951,Dilamanpur,270752,Kalijpur
123,967,194510,Dilauri,48111,Dilauri
123,966,193762,Diliya,48183,Diliya
123,969,195466,Dilshadpur,47432,Kalichabad
123,965,193407,Dilshadpur,47013,Bhuwana Khurd
123,966,194039,Dinapur,47297,Molanapur
123,964,192230,Dingurpur,47342,Dingurpur
123,967,194456,Dodopur,48112,Dodopur
123,964,192145,Domanpur,47343,Domanpur
123,969,195563,Domanpur,47420,Domanpur
123,6165,195238,Doripura,48432,Jindopur
123,965,193283,Dorwa,47044,Kathaicha
123,968,194731,Dost Pur,271863,Dostpur
123,967,194418,Dostpur,47715,Khanpur Dostpur
123,967,194287,Dubaki,47698,Dubaki
123,965,193065,Dubarahan Bujurg,47117,Dubrahan Bujurg
123,968,195011,Dubaripur,48037,Dariya Pur
123,967,194325,Dubauliya,268962,Damdiyawan
123,964,192243,Dubave,47339,Devariya
123,6165,195059,Dubawan,48040,Dubanwa
123,965,193157,Dubi,47067,Punapar
123,6165,195162,Dubra,47569,Duara Shekhpura
123,965,193053,Dubrahan Khurd,271998,Dubrahan Khurd
123,966,193548,Dudhnara,273840,Dudhnara
123,966,193666,Dugdugwa,47878,Dugdugwa
123,966,193965,Duggurpur,47302,Paovtha
123,969,195672,Duhuru,271960,Duduru
123,969,195627,Duliamau,48375,Rovapar
123,965,193055,Dullahpar,47118,Dullhapar
123,964,192002,Duraj Pur,46984,Rithiya
123,966,193563,Durgapur,272101,Naamdarpur
123,964,192087,Durgapur,46939,Anantpur
123,969,195264,Durgapur,48394,Amethi
123,6165,195297,Durgapur,48451,Pilakhuwa
123,967,194534,Durjanpur,48148,Ranipur
123,967,194272,Durvasa,47699,Durvasa
123,969,195700,Ekdalpur,48386,Tiyara
123,964,192216,Ekdangi,47344,Ekdangi Bihar
123,964,192203,Ekdangi,47345,Ekdangi Sarwanpur
123,966,193429,Ekma,48258,Ekma
123,966,193956,Ekona,47272,Chakarapanpur
123,965,192791,Ekvandand,47224,Khetapur
123,965,193383,Ekwan Dand,270765,Faridpur
123,969,195242,Erani,48420,Erani
123,968,194827,Fadagudia,271865,Fadagudia
123,965,193396,Faijullah Kanungo,46998,Amuwari Narayanpur
123,965,193410,Faijullah Zahrullah,47075,Sikraura
123,967,194626,Faijullahpur,47774,Faijullahpur
123,966,193949,Faizpur,270752,Kalijpur
123,969,195506,Faizullahpur,47421,Faizullahpur
123,970,195770,Fakharpur,47767,Bisaham Mirjapur
123,969,195444,Fakhruddinpur,47422,Fakarudeenpur
123,967,194489,Fantanpur,48113,Fantanpur
123,6165,195103,Faraha Mau,47602,Rang Dih
123,967,194565,Faridabad,47783,Jag Jivanpur
123,966,193501,Faridanpur,48115,Firuddu Pur
123,970,195903,Faridpur,47644,Jagdishpur
123,967,194201,Faridpur,48311,Sodhari
123,968,194833,Faridpur,46882,Fareedpur
123,965,193381,Faridpur,270765,Faridpur
123,965,192967,Faridpur,271977,Faridpur
123,967,194408,Faridunpur,47701,Feruddenpur
123,967,194495,Fariha,48114,Fariha
123,970,195882,Fatehpur,47654,Lohanpur
123,965,193264,Fatehpur,47069,Chak Ajeej
123,965,193174,Fatehpur,47080,Suraina
123,970,195941,Fatehpur Bhatuli,47630,Fatehpur Bhatuli
123,968,194720,Fattan Pur,47958,Fattan Pur
123,967,194358,Fattanpur,47700,Fattanpur
123,966,193434,Fattepur,48282,Lerua
123,970,196017,Fattepur,48339,Fadoopur
123,968,194846,Fattepur,46863,Ban Rahia
123,968,194743,Fattepur Sher Ali,47959,Rajapur Mafi
123,967,194511,Fattu Patti,272309,Muradabad
123,6165,195174,Fatuhi,47570,Fatuhi
123,970,195897,Finihini,47631,Finihini
123,965,193077,Firoj Patti,271991,Bijarwa
123,966,194047,Firojpur,47294,Manday
123,969,195696,Firojpur Bagahi,48369,Pandeyatarkusa
123,966,193764,Firozabad,48186,Ferojabad
123,969,195727,Firozpur,48324,Barehata
123,967,194193,Firozpur,48272,Kharchalpur
123,969,195575,Firozpur Pura Bazu,272021,Khumha Devari
123,970,195913,Fulaich,47632,Fulaich
123,968,194850,Fulawaria,265399,Mishrauli
123,6165,195074,Fulesh,47598,Phulesh Ahmad Baksh
123,6165,195057,Gadaie Pur,48041,Gadaie Pur
123,964,192006,Gadan Pur,46937,Aamepur
123,965,192907,Gaddanpur Hichhan Patti,47119,Gaddanpur Hichhan Patti
123,970,195804,Gaddipur,47633,Gaddipur
123,967,194505,Gaddipur,272310,Sheshpur
123,965,193048,Gaddipur,47120,Gaddipur
123,967,194237,Gaddopur,48290,Mukundpur
123,968,194989,Gaddopur,48042,Gaddopur
123,968,194727,Gaddopur,271861,Gaddopur 1
123,968,194700,Gaddopur,47960,Gadoopur
123,966,193810,Gagahara,48210,Gajhara
123,964,192193,Gagaur,270612,Lalpur
123,964,192427,Gahaji,46883,Gahaji
123,967,194295,Gahani Khurd,269942,Gahanikhurd
123,968,194783,Gaharaulia,47968,Ibrahimpur
123,967,194406,Gahu Khor,47705,Hasanpur
123,966,193507,Gahukhor,48146,Nevarahi
123,970,195843,Gahuni,47634,Gahuni
123,965,193251,Gaibipur,47023,Chunugpar
123,965,193213,Gaidapur,47018,Chauko Bujurg
123,964,192068,Gajaipur,46976,Mundera
123,964,192294,Gajandhar Patti Bhedaura,46884,Gajandhar Patti Bhedaura
123,967,194175,Gajaypur,48249,Bibipur
123,964,192292,Gajndhar Patti Ajgara,46885,Gajendher Patti Ajgara
123,968,194766,Galibpur,47937,Ali Nagar
123,966,193540,Gambhirvan,48116,Gambhirvan
123,6165,195076,Gamhiri,265404,Gamhiri
123,965,193352,Gandhupur,47003,Banaura Mainathpatti
123,967,194498,Gandhuvai,48117,Gandhuvai
123,968,194979,Gandi,48043,Gandi
123,967,194502,Ganga Pur,48106,Bithalpur
123,964,192040,Ganga Pur Khas,46961,Haidarpur Khas
123,964,191997,Ganga Pur Ratnawe,46981,Pratap Pur Chhataura
123,965,193312,Ganga Sagar,46999,Anjan Shaheed
123,969,195613,Gangadaspur,47846,Oughani
123,966,193651,Gangapur,47920,Pagra
123,969,195507,Gangapur,47421,Faizullahpur
123,969,195364,Gangapur,47424,Gangapur Goghi
123,970,195765,Gangapur,47765,Banawen
123,965,192849,Gangapur,47205,Chandapar
123,967,194399,Gangapur Bijaura,47702,Gangapur Bijaura
123,967,194578,Gangapur Kaji,47775,Gangapur Kaji
123,964,192103,Gangapur Panapar,46970,Mahadevpur
123,966,193550,Gangatiya,47880,Gangtia
123,969,195621,Gangaval,271963,Gangwal
123,965,192795,Gangepur,47209,Gangepur
123,965,193031,Gangepur,47126,Harakhpur
123,965,192648,Ganguwa,266268,Goplapur
123,965,941244,Gani Chak,47475,Arazi Barhiya Chak
123,969,195641,Ganipur Dagaraha,48340,Ganipur Dagaraha
123,970,195826,Ganjor,47635,Gajor
123,964,192045,Ganpatpur,46958,Ganpatpur
123,968,194839,Ganwara,46886,Ganwara
123,969,195194,Garaha,271896,Garha
123,969,195539,Garauli,47423,Gadouli
123,6165,195056,Garawpur,48041,Gadaie Pur
123,969,195365,Garbara,47467,Sophipur
123,965,193142,Gareri Patti,47058,Mirzapur
123,965,192842,Gareruwa,47210,Gareruwa
123,966,193786,Garha,48187,Gocha
123,964,192327,Garha,46890,Hansapur Kala
123,967,194172,Garhan Bujurg,48259,Gadahan Bujorg
123,967,194170,Garhan Khurd,48260,Gadahan Khurd
123,965,192658,Garhchaubey,47519,Leddupar
123,965,192659,Garhkaushik,47519,Leddupar
123,967,194098,Garhwa,271845,Gadhwa
123,965,193118,Garhwal,47122,Garhwal
123,6165,195246,Garhwepur,48420,Erani
123,965,192885,Garora Majhaura,47211,Garora Majihaura
123,970,196020,Gatava,48331,Bhubvalpur
123,969,195278,Gatawa,48400,Bakspur
123,966,194011,Gaura,47310,Sema
123,964,192132,Gaura,47346,Gaura
123,970,195820,Gaura,47636,Gaura
123,967,194149,Gaura,48261,Goura
123,966,193698,Gaurdih Ayeema,47881,Gaurdih Khalsa
123,966,193669,Gaurdih Khalsa,47881,Gaurdih Khalsa
123,964,192331,Gauri,46887,Gauri
123,970,195739,Gauri,47776,Gauri
123,965,192927,Gauri,47123,Gauri Naraynpur
123,966,193816,Gausapur,48215,Phakhruddinpur
123,967,194545,Gauspur,47777,Gauspur Dhoori
123,967,194322,Gauspur,47703,Gouspur
123,969,195378,Gauspur Targahana,47430,Kahala Sikandarpur
123,966,193549,Gayaspur,47882,Gayaspur
123,6165,195233,Gayaspur,48421,Shekhpur Urf Pathanpur
123,965,193105,Gayaspur,271983,Bhawaraipur Patti Bankarai
123,964,192228,Gazipur,47347,Gazipur
123,969,195394,Gazipur,47399,Bairdih
123,6165,195287,Gazipur,48414,Bikapur
123,970,195950,Gazipur,47842,Mahuwari
123,966,193678,Gelwara,47883,Gelwara
123,969,195315,Ghatam Pur,48417,Chhattar Pur
123,970,196032,Ghatampur,48388,Uchehuwa
123,966,193485,Ghati Patti,48118,Ghati Patti
123,970,195879,Ghatiya,47637,Ghatiya
123,970,195931,Ghinhapur,47638,Ghinhapur
123,968,194956,Ghiyaha,48090,Shekhwaliya
123,969,195518,Ghor Sahana,47394,Akbalpur Sahna
123,966,193599,Ghorath,47918,Munda
123,970,195864,Ghoriya Dih,47615,Bachhawal
123,965,192588,Ghurahu Patti,47525,Meuriya
123,970,195884,Ghurehtha,47640,Gurehtha
123,967,194546,Ghuri Chak,47777,Gauspur Dhoori
123,967,194452,Ghuripur,48119,Ghuripur
123,969,195314,Gidaur,48422,Gidaur
123,966,193697,Girdharpur,47884,Girdharpur
123,969,195481,Girdharpur,47428,Ismailpur Barhati
123,968,194967,Gobaraha,48044,Gobaraha
123,964,192023,Gobardhan Patti,46959,Gorthani
123,969,195560,Gobardhanpur,47425,Gobardhanpur
123,970,195968,Gobardhanpur,48387,Todarpur
123,966,193446,Gochha,48139,Mazgava
123,969,195339,Godahara,48424,Gonahara
123,966,193873,Godhaura,47278,Godhaura
123,966,193893,Godsar,47313,Shahpur
123,969,195366,Gogahi,47424,Gangapur Goghi
123,968,194709,Gokhawal,47940,Andika
123,966,193704,Gokulpur,272126,Vithalpur
123,967,194407,Gokulpur,47712,Khan Kah
123,967,194231,Gokulpur Aima,48244,Bhilauli Khalsa
123,967,194230,Gokulpur Khalsa,48244,Bhilauli Khalsa
123,969,195201,Gomadih,48423,Gomadih
123,965,192578,Gondapur,47504,Gondapur
123,968,194801,Gondhana,47962,Gondhana
123,965,192715,Gonha,47255,Urdiha
123,965,193406,Gopaipur,270763,Sekhmauli Kartalpur
123,964,192299,Gopali Patti,46888,Gopali Patti
123,966,193481,Gopalpur,48120,Hasan Pur
123,966,193663,Gopalpur,272135,Tewaripur
123,969,195221,Gopalpur,48407,Bhagwanpur
123,969,195210,Gopalpur,48411,Bhopalpur
123,969,195522,Gopalpur,47414,Chauki Nasratppur
123,970,195935,Gopalpur,47639,Gopalpur
123,970,196022,Gopalpur,48372,Rasanda
123,967,194163,Gopalpur,48281,Lakhnupur
123,965,192652,Gopalpur,266268,Goplapur
123,969,195222,Gopinathpur,48404,Bela Khas
123,965,192603,Goplapur,47505,Gopalpur
123,965,193243,Gorait Patti,47042,Kasra Aima
123,965,192548,Gorakhpur,47506,Gorakhpur
123,964,192043,Gorhar Pur,46961,Haidarpur Khas
123,964,192021,Gorthani,46959,Gorthani
123,965,192826,Gorwali,47231,Paharpur
123,6165,194588,Gosadi,47778,Gosadi
123,6165,195182,Gosai Pur,48426,Hajare Malpur
123,966,193692,Gosaipur,272111,Dhani Sarai
123,965,192654,Gosaipur,47507,Gosaipur
123,965,193092,Gosari Patti Agandhroy,47168,Patwadh Kautuk
123,964,192275,Goshaipur,270590,Kusaha Gosai
123,965,193072,Gosri Patti Hathiroy,271993,Basila
123,965,192714,Gotaha,47255,Urdiha
123,6165,194590,Gothaon,47779,Gothaon
123,965,192608,Govardhanpur,47508,Govardhanpur
123,964,191976,Govind Pur,46960,Govind Pur
123,964,192392,Govindpur,264787,Bankat
123,969,195509,Govindpur,47421,Faizullahpur
123,969,195408,Govindpur,47837,Khurso Khas
123,967,194125,Govindpur,48262,Govindpur Sekhvaliya
123,969,195388,Govindpur Majeeth,47434,Kaotabujurg
123,969,195555,Govindpur Pariawa,47420,Domanpur
123,965,192756,Guddanpur,47188,Arazi Dewara Nainijor
123,966,941182,Gujarpar,48188,Gujarpar
123,965,193081,Gulaur,47124,Gulur Bijarwa
123,968,194732,Gumakothi,47963,Gumkothi
123,968,195024,Guwaie,48045,Guwaie
123,965,193156,Gyanupur,47067,Punapar
123,969,195519,Habibpur,47394,Akbalpur Sahna
123,968,195019,Hadawa,48046,Hadawa
123,969,195333,Hadisa Dayalpur,48425,Hadisa Dayalpur
123,966,194088,Hafizpur (Ct),47888,Haphizpur
123,969,195652,Haibatpur,48328,Bharpur Pichhavar
123,969,195425,Haibatpur,47845,Niyamtabad
123,967,194262,Haibatpur,47695,Dhannipur Bisrai
123,969,195600,Haibatpur Dubhanw,47829,Haibatpur Dubhav
123,966,193707,Haidarabad Urf Chhatwara,47885,Haidarabad Urf Chhawara
123,968,194972,Haidari Pur,48024,Baisadih
123,964,192325,Haidarpur Garha,46935,Vishunpur Gadhra
123,964,192053,Haidarpur Khas,46961,Haidarpur Khas
123,964,192340,Haiderpur,272077,Udaina
123,965,192716,Haidrabad,47212,Haidarabad
123,966,193748,Haivatpur Urf Ramchandarpur,48229,Sikandarpur
123,6165,195180,Hajare Malpur,48426,Hajare Malpur
123,967,194303,Hajaremalpur,268986,Khairuddinpur
123,966,193788,Haji Patti,48181,Devkali Taran
123,967,194380,Hajipur,47700,Fattanpur
123,965,192787,Hajipur,47213,Hajipur
123,968,194802,Hajipur Kudarat,47964,Hajipur Kudarat
123,968,194808,Hajipur Mo Alampur,274171,Hazipur
123,965,192915,Hajiyapur,47096,Barji
123,965,192861,Hakaripur,47245,Sargaha Sagar
123,969,195516,Halepur,47394,Akbalpur Sahna
123,966,193706,Haluvadih,47886,Haluvadih
123,968,194792,Hamaja Pur,47962,Gondhana
123,966,193459,Hameedpur,272177,Chak Khairullah
123,964,192356,Hameedpur,46889,Hameedpur
123,968,194672,Hamirpur,47965,Hamirpur
123,965,192542,Hamirpur,47549,Sugauti
123,969,195525,Hamiruddinpur,47394,Akbalpur Sahna
123,968,194661,Handia,47966,Handiya
123,970,196007,Hankarpur,271929,Darropur
123,968,194922,Hansa Pur,48029,Bibi Ganj
123,966,193559,Hansapur,47887,Hansapur
123,966,194051,Hansapur,47297,Molanapur
123,965,192841,Hanspur,47210,Gareruwa
123,970,195922,Hansrajpur,272158,Hanshrajpur
123,965,193391,Harai Ismailpur,47032,Harai Isnaratpur
123,969,195269,Harai Rampur,48427,Harai Rampur
123,966,193609,Haraiya,47889,Haraiya
123,967,194154,Haraiya,48263,Haraiya
123,965,192559,Harakh Pura Khas,47509,Harakh Pura Khas
123,965,193030,Harakhpur,47126,Harakhpur
123,970,195973,Haraura,48341,Haraura
123,965,192698,Harballabhpur,47510,Itauradayal
123,970,195808,Hardaspur,47641,Hathodi
123,969,195693,Hardaspur Hardasahi,48342,Hardaspur
123,964,192099,Hardia,272142,Hardiya
123,969,195321,Hari Rampur,48449,Parasauli
123,966,193565,Hariharpur,47890,Hariharpur
123,966,193471,Harikisunpur,48137,Malik Shahpur
123,966,193572,Haripur,272089,Haripur
123,970,195886,Haripur,47646,Kanjhari
123,966,194069,Haripur Bujurg Or Serpur Buzur,47263,Bailakol
123,966,194068,Haripur Khurd Or Serpur Khurd,47263,Bailakol
123,964,192069,Harirampur,46976,Mundera
123,965,192906,Harirampur,47161,Pach Khora
123,969,195258,Harishchandra Pur,48428,Harishchandra Pur
123,965,193148,Harkhori,270758,Harkhori
123,966,193622,Harkhupur,47891,Harkhupur
123,965,193394,Harnai,47075,Sikraura
123,969,195398,Harni Dehra,47426,Harni Dehra
123,965,192840,Harraiya,47214,Harraiya
123,965,192857,Harraiya Jamin Harraiya,47219,Jamuwa Sagar
123,966,193826,Harriya Ck.,271822,Haraiya
123,965,193337,Harsinghpur,270761,Harsinghpur
123,6165,195069,Harunpur,48085,Salauddinpur
123,965,193258,Hasan Patti,47069,Chak Ajeej
123,966,193484,Hasanpur,48120,Hasan Pur
123,967,194401,Hasanpur,47705,Hasanpur
123,965,192820,Hasanpur,47215,Hasanpur
123,965,192901,Hasanpur,272091,Hasanpur
123,970,195989,Hasanpur Urf Bharthipur,48343,Hasanpur Urf Bhartipur
123,964,192330,Hasapur Kalan,46890,Hansapur Kala
123,964,192393,Hasapur Khurd,46910,Matloobpur
123,964,192374,Hasnadih,46891,Hasna Dieh
123,970,195791,Hatawa Aima,272165,Hatwa Aima
123,970,195790,Hatawa Khalsa,47642,Htwa Khalsa
123,968,194953,Hathanaura Kalan,48047,Hathanaura Kalan
123,968,194952,Hathanaura Khurd,48047,Hathanaura Kalan
123,970,195814,Hathauri,47641,Hathodi
123,969,195602,Hathinavar,47847,Pakri Kala
123,964,192073,Hathipur,46971,Mahangupur Dhahar
123,966,193655,Hathiya,47892,Hathiya
123,6165,195082,Haydara Bad,265402,Hyderabad
123,968,194703,Haydarabad,47974,Kachhara
123,967,194146,Hazarepur,48304,Raghunathpur
123,966,193802,Hazipur,48189,Hazipur
123,969,195562,Hazipur,47420,Domanpur
123,969,195200,Hazipur,48459,Sarai Paltu
123,966,193607,Heera Patti Ch.,47894,Hira Patti
123,966,193673,Hegapur,47893,Hegapur
123,968,194935,Hemaiepur,48068,Mudwar
123,966,193502,Hemajapur,48115,Firuddu Pur
123,968,194757,Hewati,47967,Hewati
123,969,195441,Hilal Sarai,47422,Fakarudeenpur
123,969,195328,Hilalpur,48396,Awadah
123,969,195433,Hilalpur,47822,Bashahi
123,969,195588,Hilalpur,47427,Hilalpur
123,969,195471,Hilalpur Kalichabad,47435,Kapsetha
123,969,195259,Hiragayaspur,48428,Harishchandra Pur
123,965,192978,Hirdharpur,47106,Bibipur
123,965,192970,Hirnai Guligarh,47129,Hirnai Guligarh
123,964,192217,Hisamuddinpur,47348,Hisamuddinpur
123,969,195598,Hissa Harilal,47829,Haibatpur Dubhav
123,969,195597,Hissa Sohani,47829,Haibatpur Dubhav
123,969,195599,Hissa Sugandha,47829,Haibatpur Dubhav
123,970,195999,Hol Pur Rasti,271928,Pitthaurpur
123,970,195969,Holpurganga,48387,Todarpur
123,970,196053,Horilpur,48330,Bhiti
123,966,193988,Htautha,47279,Htautha
123,970,195777,Humayoonpur,47659,Naie
123,967,194501,Husampur,48106,Bithalpur
123,967,194491,Husampur Badagaon,48121,Husampur Badagoan
123,966,193689,Husengang,47895,Husainganj
123,966,193421,Husenpur,48286,Manikpur
123,967,194598,Husepur,47780,Husenpur
123,964,192285,Husepur Ramjiyawan,47349,Husepur Ramjiyawan
123,964,192179,Husepur Sanoop,47350,Husepur Sanoop
123,966,193749,Ibrahimpur,48229,Sikandarpur
123,964,192147,Ibrahimpur,47343,Domanpur
123,969,195717,Ibrahimpur,48351,Kharaka
123,970,195797,Ibrahimpur,272137,Balelpur
123,967,194605,Ibrahimpur,47773,Dharnipur Bisayan
123,967,194115,Ibrahimpur,48264,Ibrahimpur
123,967,194375,Ibrahimpur,269935,Ibrahimpur
123,967,194089,Ibrahimpur,48294,Narsinghpur Ibrahimpur
123,968,194824,Ibrahimpur,47936,Alampur
123,968,194785,Ibrahimpur,47968,Ibrahimpur
123,966,194086,Ibrahimpur (Ct),48190,Ibrahimpur
123,966,193884,Idilpur,47280,Idilpur
123,966,193616,Ikrampur,47879,Ekrampur
123,966,194043,Imadpur,47294,Manday
123,6165,195049,Imadpur,269958,Bela
123,968,194710,Imali Mahuwa,47969,Imali Mahuwa
123,968,194733,Imam Garh,47963,Gumkothi
123,966,194040,Imiliya,47297,Molanapur
123,965,193388,Imiliya,47033,Imiliya
123,965,193289,Imlipur,270757,Imlipur
123,6165,194591,Inao Bhar,47781,Inao Bhar
123,967,194122,Inarepur,271849,Makdumpur
123,964,191966,Indar Patti,272144,Bharsani
123,970,195854,Inwal,47643,Inwal
123,6165,195113,Irana Gokulpur,47571,Irana Gokulpur
123,967,194480,Isapur,48131,Khatirpur
123,964,192148,Ishahakpur,47343,Domanpur
123,964,192378,Ishahakpur,46892,Ishahakpur
123,966,193601,Ishakpur,47925,Salempur
123,6165,195289,Ishakpur,48429,Ishakpur
123,968,194996,Ishapur,48048,Ishapur
123,967,194209,Isharpar Khas,48265,Isarpur Khas
123,967,194572,Isharpur,272115,Ishwarpur
123,965,192867,Ishrapar,47217,Israpar
123,966,193470,Ishwarpur,48122,Ishwarpur
123,969,195620,Ismailpur,47827,Chilbila
123,970,196059,Ismailpur,48382,Tandawa Khas
123,969,195475,Ismailpur Barhati,47428,Ismailpur Barhati
123,970,196061,Ismailpur Bharathipur,47830,Ismailpur Bharthipur
123,969,195470,Ismailpur Kalichabad,272019,Devnathpur
123,969,195724,Ismailpur Naursia,48361,Maulanipur
123,965,193358,Israha,270767,Israha
123,967,194387,Israuli,47706,Israuli
123,969,195633,Itaili,271961,Itaili
123,965,192863,Itaili,47218,Itaili
123,968,194831,Itakohia,47970,Itakohia
123,964,192388,Itaura,46897,Karanpur
123,965,192600,Itaura Satan,47524,Mahuvi Sherpur
123,965,192697,Itauradayal,47510,Itauradayal
123,965,192696,Itauragovind,47510,Itauradayal
123,965,192699,Itaurasanga,47510,Itauradayal
123,964,192013,Itauri,272127,Achalipur
123,964,191975,Itayal,46960,Govind Pur
123,970,195769,Itmadpur,47767,Bisaham Mirjapur
123,964,192128,Itori Khalispur,47352,Itora Khalispur
123,966,193719,Itraura,47933,Teo Khar
123,968,195032,Izadipur,270557,Izadipur
123,964,192001,Jaddopur,46981,Pratap Pur Chhataura
123,970,195891,Jadopur,47650,Kharagpur
123,966,193680,Jafarpur,47896,Jafarpur
123,970,195758,Jafarpur,47782,Jafarpur
123,966,194058,Jafarpur Adai,47268,Bhopatpur
123,968,194978,Jafarpur Jaie,269946,Jafar Jaei
123,968,194799,Jafarpur Kathkan,47971,Jafarpur Kathakan
123,966,194046,Jafarpur Mafi,47294,Manday
123,968,194798,Jafarpur Panditan,47971,Jafarpur Kathakan
123,967,194569,Jag Jivanpur,47783,Jag Jivanpur
123,6165,195249,Jagadishpur,48445,Mirza Jagdispur
123,964,192137,Jagadishpur Mt. Dhansinghpur,270575,Dhansinghpur
123,969,195325,Jagarnath Pur,48460,Sarawan
123,970,196014,Jagatpur,48377,Sarai Vindravan
123,970,196054,Jagdeopur,48330,Bhiti
123,966,193862,Jagdishpur,48167,Ashona
123,966,193687,Jagdishpur,272111,Dhani Sarai
123,966,193993,Jagdishpur,47304,Parasupur
123,969,195311,Jagdishpur,48422,Gidaur
123,969,195491,Jagdishpur,47446,Meharo Jagdeeshpur
123,6165,195157,Jagdishpur,47572,Jagdishpur
123,970,196050,Jagdishpur,48326,Belahadih
123,970,195900,Jagdishpur,47644,Jagdishpur
123,967,194348,Jagdishpur,47707,Jagdhishpur
123,967,194309,Jagdishpur,47737,Parvejabad
123,965,193225,Jagdishpur,47048,Kodara
